Students	30000
1056	3369 4360 2875 4231
1057	4601 1779 4075 2747
1058	3073 3213 1560 746
1059	294 682 3849 925
1060	1572 4962 1760 1610
1061	1184 4121 4718 4193
1062	4892 187 4748 3422
1063	4879 4519 7 3338
1064	833 1126 1990 551
1065	3897 2779 3873 3912
1066	1888 3154 620 1338
1067	4556 712 165 414
1068	4449 97 2599 4218
1069	2945 1111 3416 3808
1070	3127 4764 564 2742
1071	3119 2398 2905 4388
1072	4346 1039 2191 2369
1073	1477 2994 3601 2213
1074	1912 1457 3154 4700
1075	873 3845 2742 3975
1076	4155 4535 1636 1594
1077	3398 1042 2831 3254
1078	2357 3999 4702 2188
1079	1905 4105 767 522
1080	3605 2677 3723 411
1081	2316 4291 3929 153
1082	2939 2065 2524 4012
1083	1444 1242 2078 3970
1084	4610 4468 2825 3472
1085	3587 383 4038 4507
1086	557 3194 2091 424
1087	3406 2774 259 1285
1088	751 2480 3902 370
1089	2694 3494 1546 4861
1090	4889 2707 515 3548
1091	4466 4239 395 1309
1092	3019 2991 1393 773
1093	4422 560 4646 4121
1094	4082 2418 62 2969
1095	2270 4005 3397 1180
1096	1020 3038 4838 3876
1097	3554 4537 2417 1604
1098	4061 2215 1634 118
1099	1614 3742 628 773
1100	22 4110 4265 1427
1101	4067 4738 558 1771
1102	4988 4851 4412 1296
1103	3705 187 4082 2814
1104	522 3434 4693 4783
1105	45 498 145 2965
1106	4655 519 4087 460
1107	4843 101 3637 2610
1108	3231 47 280 2769
1109	2776 710 4056 675
1110	4861 4052 3400 4141
1111	2124 1561 4109 2566
1112	3649 4138 4973 3300
1113	4770 2975 1923 1153
1114	3034 3819 4901 2089
1115	6 984 1141 2903
1116	1631 4341 2685 3022
1117	2661 2408 753 2419
1118	2654 2658 2139 3524
1119	2854 1522 1153 1276
1120	2610 3949 1353 453
1121	2214 1350 4594 961
1122	2250 2430 1717 106
1123	4783 4732 1876 198
1124	3378 3260 1416 4359
1125	4915 2522 2874 3676
1126	4017 7 4903 2970
1127	4421 3655 1220 2450
1128	1601 1491 542 370
1129	1868 4388 3296 867
1130	4319 3808 3741 2465
1131	3433 1706 3471 915
1132	4460 3004 2670 47
1133	1961 3731 1404 2317
1134	4642 1182 2847 440
1135	3890 3015 3081 490
1136	3094 3756 679 2912
1137	2541 1729 219 4784
1138	2750 3245 4347 1194
1139	858 1118 2553 1021
1140	746 218 3254 3173
1141	2053 1049 4564 418
1142	107 4988 4627 3470
1143	2777 4139 2168 1433
1144	3768 4200 2765 4123
1145	374 2717 948 1949
1146	2830 4745 2853 2073
1147	3490 856 571 1468
1148	912 3294 2224 4459
1149	3817 2790 154 1660
1150	4724 3351 2446 4016
1151	1028 3303 1451 3724
1152	2552 2892 634 2018
1153	3027 108 906 2463
1154	2165 4573 2949 271
1155	4481 2792 2842 4911
1156	2747 1986 2307 1645
1157	3229 2632 4228 628
1158	1891 4644 993 508
1159	1564 2510 1780 1498
1160	3316 1209 1952 206
1161	2576 1141 4402 964
1162	3964 4982 283 4438
1163	725 1080 3324 1188
1164	331 2818 3611 2967
1165	540 313 3624 1498
1166	3448 3435 1808 4605
1167	2890 2726 4209 2882
1168	4676 3584 2757 1837
1169	4592 3459 3766 961
1170	592 614 1716 1758
1171	4188 947 2607 4073
1172	4604 2794 2116 2210
1173	4634 3422 4842 3625
1174	540 4169 543 163
1175	2271 3840 1785 826
1176	4433 3810 3033 1391
1177	907 3414 1090 2296
1178	4868 75 3731 1455
1179	52 461 1628 1797
1180	4802 3914 452 2849
1181	2341 2818 1767 1517
1182	3476 1266 4644 1912
1183	1979 3878 3312 3938
1184	1143 3380 816 1787
1185	3586 4213 62 4265
1186	1615 193 2501 4254
1187	4184 2802 3608 3837
1188	3280 982 3465 3761
1189	178 4152 4740 1717
1190	3100 3152 3938 1330
1191	1101 4947 1587 4854
1192	314 4398 2340 4337
1193	2575 1447 400 1869
1194	1972 442 3122 309
1195	2413 1509 1716 1482
1196	1210 222 1065 4033
1197	1035 3007 3481 4064
1198	1165 2712 1629 2236
1199	413 3413 3612 3618
1200	2732 4524 716 4021
1201	4549 3468 2383 2726
1202	2951 49 503 3073
1203	4130 1219 4950 4655
1204	2658 1191 858 4341
1205	3312 1154 1350 4860
1206	2202 1671 3210 3578
1207	2825 1828 275 3584
1208	2414 1478 644 2602
1209	451 4139 3976 2111
1210	4755 275 4416 1641
1211	2697 1398 4742 2519
1212	4545 4496 3067 2419
1213	4981 1414 3470 4428
1214	4409 1400 778 1941
1215	1893 89 3004 2338
1216	1693 4591 1661 2067
1217	4216 445 3063 3652
1218	3349 4369 1207 4038
1219	183 558 4790 344
1220	4975 2808 234 100
1221	103 3636 1181 1559
1222	2026 2647 265 1253
1223	887 3333 4895 141
1224	931 914 2430 906
1225	199 2462 2263 3168
1226	777 2702 4669 3969
1227	3904 3459 1607 143
1228	2457 2677 4212 4454
1229	279 4296 356 2366
1230	1726 1693 4073 2198
1231	4940 4076 3813 3387
1232	363 3364 3555 716
1233	1778 3199 3858 3148
1234	744 574 3572 3529
1235	2289 3803 3294 2586
1236	3495 4654 2937 492
1237	3549 2195 1055 1020
1238	509 438 1628 3840
1239	3753 1089 4963 587
1240	1559 3439 1436 644
1241	3664 793 2306 376
1242	1946 1197 3352 4359
1243	2559 4916 4039 2671
1244	1062 4205 4490 2962
1245	3222 2784 1033 4886
1246	2591 2909 336 4956
1247	2368 2506 436 3363
1248	1036 965 661 2158
1249	391 575 1865 4205
1250	1653 1356 4469 4774
1251	2719 918 1836 1677
1252	1450 932 939 4725
1253	4157 3592 593 1554
1254	2811 691 4451 2566
1255	2513 682 3230 4975
1256	3474 3409 2429 1649
1257	3503 4497 1799 2969
1258	2048 2242 4912 338
1259	377 877 1923 2874
1260	2000 3590 4471 4211
1261	3984 3274 1285 267
1262	4028 4796 4358 182
1263	2009 1275 3237 3855
1264	2082 2233 1512 3370
1265	4933 418 1697 1044
1266	1824 2965 4373 395
1267	862 3463 3453 3519
1268	2212 3413 3306 4462
1269	1759 1771 955 234
1270	1028 1440 3760 3256
1271	4740 4080 2707 4665
1272	3579 3806 4245 203
1273	4069 3761 4380 4050
1274	521 4238 2582 3068
1275	2180 4573 1876 600
1276	734 3228 4897 1246
1277	1573 4077 2641 3347
1278	3441 4259 2277 4338
1279	3698 3093 3685 4378
1280	313 2358 63 4757
1281	1015 4027 3907 4704
1282	3138 4743 4296 1199
1283	4264 461 4552 2872
1284	728 4883 3918 2770
1285	3587 130 4819 3791
1286	148 451 957 441
1287	4585 3313 4920 876
1288	2000 2495 4062 3302
1289	3545 3676 1182 1806
1290	2476 2666 3451 1763
1291	60 3845 2082 1644
1292	1115 2468 2531 3459
1293	23 3308 489 2043
1294	2707 3330 3196 113
1295	2492 1788 747 1562
1296	4601 3756 3101 34
1297	240 1868 4657 4884
1298	1755 4912 3978 1224
1299	917 509 2863 2849
1300	1201 3835 442 4325
1301	3590 42 2619 774
1302	268 3826 3569 2715
1303	4133 394 4437 4502
1304	3824 4727 2939 4167
1305	2329 571 3630 1971
1306	4973 1497 4772 4360
1307	3796 3888 3367 2873
1308	1180 2930 2247 2417
1309	845 3040 3431 135
1310	3508 3393 2069 2406
1311	3154 2856 3530 4579
1312	750 4202 3903 2368
1313	1709 528 1645 3035
1314	2519 2610 1327 4034
1315	2800 146 1641 661
1316	1017 410 4550 1853
1317	3009 625 33 4950
1318	54 850 1254 4338
1319	1006 3503 4628 2168
1320	2098 1896 2596 4008
1321	2666 4594 2488 1547
1322	4548 856 1529 4433
1323	2515 1236 1530 3593
1324	210 74 379 3935
1325	1716 4691 3902 1292
1326	3922 655 3817 554
1327	878 266 172 1834
1328	2609 1209 2140 1764
1329	4781 926 1277 1699
1330	4600 1175 3106 258
1331	671 3461 122 4619
1332	929 3588 3385 3841
1333	2200 4762 1713 4960
1334	1453 87 3047 3097
1335	2212 4409 4683 3543
1336	2067 1541 3447 35
1337	4533 3547 3156 3764
1338	983 931 248 4369
1339	2614 4004 920 3178
1340	2037 1014 4315 1405
1341	1433 676 20 4350
1342	1257 2874 3714 1819
1343	3266 4506 2984 3898
1344	4444 2658 38 3705
1345	3084 2768 2085 100
1346	3399 2683 1871 1392
1347	104 2964 228 2375
1348	1488 4635 2287 3478
1349	3698 1372 1275 218
1350	656 1731 862 4409
1351	4255 2147 2882 4894
1352	1672 3605 3881 4723
1353	2771 2969 2221 4300
1354	2334 2132 4061 4780
1355	1918 3373 4269 4936
1356	4601 3588 3338 367
1357	1104 2298 3706 4841
1358	1137 2332 4005 1114
1359	3556 1890 4840 2690
1360	4553 3677 4781 4034
1361	4771 257 4407 986
1362	3695 3735 4160 4834
1363	3779 1697 4519 425
1364	720 1791 3759 3860
1365	1545 3929 2532 3068
1366	307 1204 4244 1679
1367	4479 2948 1106 3901
1368	3287 2935 793 1322
1369	473 2469 251 3745
1370	1204 1507 4023 177
1371	97 1336 3766 1236
1372	749 1674 724 4335
1373	1597 3897 37 2771
1374	2844 53 1785 1986
1375	101 109 1823 1914
1376	138 4773 2174 99
1377	4030 4053 1307 3718
1378	4045 2491 4931 186
1379	25 1599 396 4852
1380	3062 1213 2689 4441
1381	1859 236 1980 2186
1382	2969 4006 1371 2906
1383	3675 1411 609 714
1384	1720 3040 1371 622
1385	3612 3305 847 1318
1386	2266 402 1669 886
1387	335 4681 3391 4876
1388	299 1758 2088 1875
1389	2236 3243 2861 1650
1390	900 1286 3126 3851
1391	2094 30 2111 3742
1392	3420 1210 1545 3137
1393	3841 4475 745 3613
1394	2434 1956 3253 1793
1395	2608 3118 560 3325
1396	4536 4170 2814 3729
1397	4657 3444 2533 2233
1398	832 1811 1303 3541
1399	4933 2934 4030 262
1400	3447 1098 1124 3964
1401	1929 2225 937 4831
1402	1042 3367 2832 1220
1403	2241 234 2489 1706
1404	3339 752 4975 4926
1405	745 3183 1656 3766
1406	2905 2219 3451 470
1407	1547 3750 1120 1753
1408	4008 3639 1903 1908
1409	4990 965 4004 2533
1410	3174 4519 4239 2537
1411	1771 1078 4712 3345
1412	4187 484 4448 3239
1413	1920 4319 3508 4760
1414	1680 4817 2484 589
1415	3745 2388 3662 816
1416	2115 4204 3165 2504
1417	1065 1541 2327 1907
1418	3921 3324 2707 3892
1419	1014 1346 605 4502
1420	4787 60 4708 3381
1421	4447 4537 4637 1719
1422	3625 2959 4162 4685
1423	1520 3896 2901 109
1424	2519 4978 4348 2591
1425	1321 2793 361 727
1426	53 2738 2242 3883
1427	1523 1794 2507 1743
1428	1757 3221 3447 2694
1429	1924 4769 1862 357
1430	1096 346 2490 2972
1431	4357 4047 970 3792
1432	277 1882 3743 2725
1433	947 470 4494 2443
1434	4439 2973 2161 692
1435	2860 636 3558 3087
1436	195 896 1480 906
1437	2710 239 3123 1195
1438	328 1754 514 4395
1439	595 4179 2774 3999
1440	443 3544 726 4916
1441	1248 1016 3009 4922
1442	733 1372 286 2173
1443	3183 1433 2762 425
1444	1621 4635 1429 1474
1445	4802 2608 4676 2064
1446	929 2689 4037 3129
1447	2369 2760 2355 4820
1448	2390 4834 4028 3201
1449	419 2712 3641 2330
1450	799 2459 300 4400
1451	1656 3973 774 702
1452	2805 851 3700 2017
1453	642 740 2142 4996
1454	4373 466 742 4795
1455	3606 1196 1225 1316
1456	1263 2430 3538 4552
1457	517 1686 1233 2662
1458	2404 674 761 1168
1459	166 631 3906 3373
1460	2965 3359 2242 1315
1461	4374 2581 2891 16
1462	4005 4211 2224 4878
1463	3594 1381 1171 1043
1464	4055 4952 3140 2607
1465	3125 284 2990 3414
1466	4650 3275 3279 1957
1467	1865 725 3860 1629
1468	1853 1713 2589 408
1469	4038 647 2293 3319
1470	4044 1295 1436 1852
1471	3617 2479 4042 598
1472	2822 135 2093 1745
1473	1207 306 3829 2900
1474	3678 922 2354 844
1475	4023 355 684 4889
1476	1214 2849 4690 261
1477	1209 3632 1293 2351
1478	89 2691 3039 2516
1479	4154 4446 993 4686
1480	2514 1564 2433 3983
1481	4648 3604 4330 4716
1482	1107 3430 4369 3883
1483	2701 238 1441 65
1484	2127 3528 3023 3524
1485	575 1622 2857 281
1486	3636 4753 4169 2035
1487	147 797 3715 207
1488	945 2447 4922 1210
1489	1997 2541 3779 2841
1490	2743 3207 3247 2433
1491	1735 4020 2115 4093
1492	720 1076 1496 2864
1493	1955 2427 4747 2364
1494	3094 4927 3108 1184
1495	1834 3098 132 2859
1496	3389 3948 1025 249
1497	888 2822 816 4894
1498	29 3858 269 4948
1499	3545 4585 229 239
1500	4772 4927 628 3386
1501	2261 1527 1156 1703
1502	3799 3886 3372 3304
1503	3650 4711 2070 3766
1504	4301 568 3428 3260
1505	4668 1175 4173 1027
1506	1758 1470 547 4721
1507	4250 849 692 668
1508	3686 1468 4524 1633
1509	4903 3123 685 1906
1510	4546 1585 698 3465
1511	3689 1265 2402 3620
1512	3677 78 2584 964
1513	2700 408 1017 963
1514	3539 1076 3667 1088
1515	609 2546 2363 2789
1516	4345 4683 125 3667
1517	4130 4817 3166 4133
1518	3115 4750 458 2333
1519	1241 373 4163 1845
1520	527 499 1799 1203
1521	1869 4319 384 1684
1522	2508 786 978 1588
1523	1273 494 2840 1862
1524	349 100 1250 4735
1525	1815 3387 2839 1042
1526	3298 3291 2965 2246
1527	4890 3085 4138 3283
1528	994 1637 3355 340
1529	1774 4978 4214 3257
1530	4805 1101 2058 2578
1531	4852 4857 3978 2382
1532	2122 4536 4924 3016
1533	4186 4189 373 127
1534	942 3135 4202 2996
1535	3676 4578 3423 4893
1536	3591 3666 3162 4974
1537	1117 4866 3486 310
1538	3297 1901 2821 807
1539	2305 3893 617 729
1540	411 4144 2482 4946
1541	989 1668 1230 3952
1542	1485 2989 4456 4822
1543	3831 1586 2461 4978
1544	4069 266 1450 1506
1545	2773 1381 1945 1648
1546	3058 4607 2804 3446
1547	1142 690 42 1587
1548	652 3258 2970 4634
1549	4603 3477 2887 4777
1550	1500 2533 2362 1099
1551	3575 4068 3044 2424
1552	2415 3803 1992 1023
1553	63 1205 4933 516
1554	2102 2021 4099 4080
1555	3939 388 4666 632
1556	720 1550 1325 4850
1557	1586 720 3397 1083
1558	1743 4530 1861 3252
1559	3481 3611 4796 3462
1560	4482 72 2370 2020
1561	1713 2034 809 3008
1562	4870 3338 4451 2147
1563	3676 397 430 995
1564	4562 1969 3838 2101
1565	4170 1795 3802 3488
1566	4205 3370 4561 358
1567	4905 1080 3622 3450
1568	740 79 2767 3454
1569	2999 4174 2478 2117
1570	970 1841 2017 3341
1571	3391 1091 3428 985
1572	4199 1999 3408 3289
1573	4196 2366 1889 2556
1574	666 2530 15 969
1575	3984 993 4635 1175
1576	4664 1382 797 630
1577	599 4499 1506 4930
1578	1676 2765 4286 3476
1579	2642 4501 2256 593
1580	2617 705 2076 1447
1581	1986 3934 4804 1008
1582	257 3472 1406 4634
1583	3702 150 2052 3170
1584	3244 1479 4877 1416
1585	3615 270 2345 472
1586	1671 3840 3653 3293
1587	3297 3493 3585 4254
1588	28 4089 3348 3064
1589	2663 3528 2997 2817
1590	3521 3459 4144 632
1591	1515 2984 3560 554
1592	2134 747 3621 291
1593	3308 321 4142 688
1594	3553 1006 2160 1743
1595	2133 3930 3451 2386
1596	1020 1238 1800 4482
1597	2407 2008 3033 1706
1598	480 4796 4871 1412
1599	52 1165 1666 897
1600	2914 2434 3782 2731
1601	4008 1107 2657 2076
1602	2591 1810 2893 206
1603	2752 2332 1772 4200
1604	74 3780 2472 4886
1605	2155 3486 1738 1539
1606	207 3000 3374 3235
1607	3379 4931 4504 2590
1608	4997 2199 4221 2420
1609	2724 111 4772 459
1610	4238 3976 542 189
1611	4315 1512 2590 4269
1612	2972 1138 2540 3367
1613	1243 3350 4196 1101
1614	4403 1396 4916 1533
1615	1321 3665 3628 4251
1616	4657 4703 3416 3794
1617	4943 4124 3101 1402
1618	1889 1647 3619 1959
1619	4596 1709 2528 381
1620	1574 4085 2786 2574
1621	3486 2410 3095 779
1622	2472 4638 472 3462
1623	4367 3204 1270 1637
1624	3686 4753 3002 2419
1625	4119 4876 3199 3781
1626	2407 1808 837 1654
1627	4841 4708 4977 148
1628	4477 4098 1335 1441
1629	3204 4655 1920 3636
1630	605 3653 2371 176
1631	1625 2393 4572 4587
1632	178 498 4848 701
1633	2359 4542 860 3987
1634	1890 3382 4151 4334
1635	3958 3446 2501 3894
1636	1059 1014 2196 4506
1637	3685 1122 4496 3377
1638	2369 4515 2857 1296
1639	4356 1371 4295 1473
1640	3951 1166 4173 1428
1641	4791 3603 2024 3278
1642	4199 1507 952 499
1643	4513 4607 4968 1311
1644	1394 1492 1074 298
1645	595 2378 3371 1713
1646	3293 3743 3053 4092
1647	2565 4098 495 3683
1648	4088 1868 1187 1642
1649	131 3573 2777 779
1650	4738 4475 2933 3560
1651	3046 1707 900 4377
1652	4545 765 976 1320
1653	2821 2119 4557 2615
1654	1969 2526 4843 4872
1655	2163 2624 2673 2610
1656	1109 2936 3782 4344
1657	4942 2093 1942 4619
1658	1988 865 4104 771
1659	2203 1163 4552 4055
1660	2747 202 97 3108
1661	3265 4377 1109 967
1662	145 2367 3151 78
1663	199 587 1900 1673
1664	1279 1327 3740 535
1665	4077 2879 3783 3723
1666	4294 4341 473 110
1667	2185 3858 1203 3252
1668	3955 3167 4491 4866
1669	2071 1846 3060 3112
1670	4329 4667 1145 4585
1671	648 3459 2414 850
1672	533 1563 3996 4081
1673	4819 3044 3290 2736
1674	4409 3623 3886 626
1675	4013 4684 3181 3553
1676	279 1678 3033 4196
1677	4800 2814 1197 1793
1678	1395 1719 843 4716
1679	3275 3026 186 1233
1680	540 3736 4418 1918
1681	2214 277 1572 2604
1682	4287 144 2529 3739
1683	2108 2582 4106 3224
1684	4801 1372 2160 3400
1685	3042 4215 2192 2987
1686	695 1638 1628 3449
1687	3062 3601 965 2101
1688	4393 1051 3636 2083
1689	3090 2384 3844 4290
1690	2634 877 583 2995
1691	3690 3569 3851 3979
1692	4258 2260 2899 4866
1693	4972 3292 2569 2131
1694	170 4712 4179 351
1695	2702 2491 289 3014
1696	4425 4429 4396 2083
1697	1272 1699 2516 3139
1698	2712 3832 4550 4783
1699	2495 4246 1734 4027
1700	120 2796 2683 3040
1701	3345 373 4032 2254
1702	3971 3685 2307 3699
1703	657 2180 2975 3429
1704	4657 1660 4956 88
1705	1485 1852 2870 1387
1706	2893 3744 3730 2504
1707	4297 3304 426 4878
1708	532 4740 4446 475
1709	3434 258 2632 1487
1710	4077 453 205 2323
1711	2285 1772 4575 2329
1712	372 3598 4015 1466
1713	4451 4402 3845 1314
1714	2478 420 2363 1701
1715	1765 3511 3087 4424
1716	648 1318 508 465
1717	3412 4725 4282 2481
1718	3426 1703 2602 4649
1719	1533 158 2313 376
1720	2324 4918 1677 3139
1721	675 2834 1416 1543
1722	251 2272 931 3644
1723	1120 1693 1220 3789
1724	3834 1188 3747 3760
1725	4667 3645 4129 1214
1726	3039 963 337 2449
1727	695 3424 2983 2084
1728	3068 1917 3946 3282
1729	426 1420 2067 3980
1730	3311 2526 4114 4870
1731	3116 4199 750 449
1732	1256 711 3549 1864
1733	4570 2207 2256 2690
1734	659 4586 3833 1801
1735	741 4006 333 510
1736	2926 4869 3269 3846
1737	2407 1443 3867 3901
1738	3632 600 2917 186
1739	839 354 3827 119
1740	2341 2011 4050 4412
1741	4174 1767 3253 1041
1742	3384 4155 1989 3753
1743	4703 4068 4412 1964
1744	3074 2427 2594 3417
1745	3613 2280 2641 687
1746	4901 1164 3450 1625
1747	1814 1406 3846 4910
1748	3626 4345 2159 3135
1749	3362 1799 2114 1512
1750	1811 2820 3976 2197
1751	1639 633 393 3242
1752	3266 581 483 2904
1753	2889 4856 739 1696
1754	2091 3371 4867 857
1755	1939 2454 1199 260
1756	3476 1274 2867 4902
1757	930 467 4002 1852
1758	3180 3053 1449 1448
1759	3653 4943 4368 3872
1760	1684 3663 4751 1562
1761	670 4953 901 1783
1762	1302 2770 3967 2560
1763	3730 4868 2238 3130
1764	186 1125 4346 1341
1765	2118 1304 345 590
1766	1025 3336 3662 1030
1767	3491 3559 3617 884
1768	4414 4903 2136 847
1769	2422 3891 2725 969
1770	2343 3389 3962 1251
1771	1379 1699 3974 3968
1772	964 3267 321 2554
1773	1077 3511 3793 4713
1774	3823 1270 3002 169
1775	192 3706 3850 3604
1776	2052 4036 1512 3600
1777	3263 4065 4226 2747
1778	1581 2495 4891 4066
1779	137 3574 1986 4949
1780	4287 2681 2245 2401
1781	777 3363 4509 4232
1782	157 610 3427 4497
1783	320 344 918 957
1784	946 4464 3137 1068
1785	1285 1848 998 538
1786	2534 535 3207 2004
1787	2505 2577 4059 1979
1788	3141 325 3741 2874
1789	2866 4234 320 1149
1790	2872 4729 4312 2454
1791	2247 2488 4499 3795
1792	1554 2460 1426 250
1793	2067 356 467 4787
1794	1719 3742 3017 2126
1795	3745 1628 2047 2970
1796	1637 1815 4839 50
1797	4956 2728 3213 313
1798	4742 4005 2214 3907
1799	1013 1263 1258 4749
1800	1444 933 3774 4080
1801	1870 4583 3753 3208
1802	2264 1928 1488 3209
1803	4212 1841 4453 4884
1804	2506 1889 3503 4123
1805	2861 3433 4668 4675
1806	3140 4637 3041 3471
1807	1250 2193 4980 3093
1808	410 235 2903 1945
1809	2034 1387 2615 1673
1810	2758 3946 904 2361
1811	992 370 2234 2052
1812	2978 2190 1927 1030
1813	273 4779 2355 2432
1814	1205 1378 2127 1037
1815	671 4236 1170 2130
1816	231 3523 247 3026
1817	2061 1850 4009 3241
1818	3867 3330 4892 88
1819	1365 1252 331 3251
1820	1529 4831 132 3142
1821	3379 3516 667 3573
1822	3025 1708 4730 2007
1823	1622 3050 3633 1600
1824	1548 4174 2875 4979
1825	3893 3496 4729 2836
1826	201 1614 1305 1323
1827	583 1731 2417 64
1828	3020 4276 4341 1549
1829	2919 301 2605 3312
1830	317 3921 4426 4739
1831	3211 1003 521 2606
1832	373 2744 1446 445
1833	4874 4876 3658 70
1834	4931 1816 4263 4909
1835	1461 1570 1372 3996
1836	4704 14 2639 2426
1837	1189 3899 510 4921
1838	3104 1641 1923 2694
1839	1493 1415 2358 2557
1840	1727 984 1700 3890
1841	1914 10 4106 2703
1842	4664 4613 2860 4038
1843	3285 2856 2978 4875
1844	619 2537 421 4974
1845	1479 1499 3141 4454
1846	1914 2266 1782 3796
1847	223 4547 4531 2633
1848	2912 408 1986 1281
1849	4336 200 3756 3263
1850	2072 4678 4022 154
1851	2542 2789 337 3006
1852	1857 115 3122 3453
1853	2459 2643 1606 4869
1854	3964 1836 4544 4493
1855	4684 2821 1760 273
1856	3902 2899 4322 95
1857	2917 700 4701 1290
1858	3772 4702 2035 2802
1859	2959 1963 1515 2607
1860	211 3878 3733 786
1861	2 4268 1634 2042
1862	858 3828 1776 1028
1863	1068 2778 2037 4174
1864	2370 886 1491 2151
1865	2622 4752 1079 3744
1866	961 4589 2227 2943
1867	2364 629 2900 4009
1868	2702 3691 2605 1255
1869	3950 4360 4697 172
1870	290 4375 1520 422
1871	3934 1283 2539 4316
1872	843 4554 2676 1786
1873	1527 2489 1808 1042
1874	310 3321 1309 2223
1875	3858 457 795 2128
1876	4488 2337 2036 4776
1877	2321 1720 483 4093
1878	4245 1409 1653 3650
1879	4230 3455 14 4507
1880	3483 3613 122 1853
1881	3436 2190 916 1253
1882	2599 1013 1886 697
1883	3810 4274 3724 3702
1884	2646 494 3139 248
1885	462 4351 3213 963
1886	1206 240 3661 3542
1887	377 4848 3134 4943
1888	3 1119 4344 59
1889	1686 1412 2974 4926
1890	1622 3626 3613 514
1891	4161 1299 2962 802
1892	3335 23 2505 499
1893	2631 3948 4303 3864
1894	4869 3043 4319 4876
1895	4924 362 4335 2290
1896	4201 1840 361 3129
1897	1647 477 1117 3067
1898	836 2870 3524 3057
1899	1554 362 3792 3114
1900	4842 3042 1141 1301
1901	3535 4006 3885 4785
1902	1856 4790 2784 4186
1903	4268 2397 3611 4786
1904	4636 2678 2467 1306
1905	4411 823 177 767
1906	263 3775 3016 2040
1907	768 3615 4984 1484
1908	4002 4315 3200 1973
1909	2300 4047 3658 4504
1910	936 3095 596 1777
