Students	70000
1036	6120 5323 6072 1395
1037	2381 5893 2585 1779
1038	4366 5020 4894 6507
1039	690 471 1363 2792
1040	6294 2110 6658 6678
1041	4559 2211 5277 757
1042	3844 3197 609 1289
1043	4380 652 1824 2198
1044	4606 3405 57 2459
1045	1355 3101 5467 6060
1046	2722 6398 6070 785
1047	5392 2867 2481 171
1048	2081 6925 3140 6198
1049	4746 576 2502 1821
1050	2093 3040 4520 648
1051	1731 5368 6379 3
1052	1149 6970 5302 5637
1053	2475 444 1937 1307
1054	60 824 4842 1065
1055	2195 1026 6976 1704
1056	5334 4091 4702 1520
1057	2786 2410 60 2353
1058	6994 2044 4950 4094
1059	6690 1312 532 4208
1060	5880 2855 6477 883
1061	2047 3256 4607 2564
1062	5934 342 5812 716
1063	6967 3221 5469 1753
1064	6889 1868 4918 1173
1065	2498 3247 3904 3009
1066	5022 3992 4483 2781
1067	6378 6116 5266 2011
1068	2235 3008 1392 235
1069	6099 4611 1352 880
1070	1664 1502 1290 1732
1071	3001 5255 6221 4320
1072	1314 5547 6509 5940
1073	3221 6729 2975 1312
1074	1818 4102 2045 3765
1075	1256 2491 4139 4095
1076	6421 1579 4802 6979
1077	4636 4404 1469 3350
1078	1588 430 4946 5831
1079	6847 6383 5801 266
1080	288 4970 1925 1109
1081	6073 4324 1967 757
1082	1037 3457 5515 2626
1083	3655 2728 748 5335
1084	4087 728 3141 3865
1085	280 6593 3439 5149
1086	2888 486 5755 4479
1087	3918 4255 4738 3383
1088	1934 4505 4597 4533
1089	6353 4957 5463 2651
1090	6529 3764 1375 5780
1091	5822 2966 3932 6126
1092	5689 3648 3668 5887
1093	3800 5084 6792 2059
1094	2495 2013 6735 6360
1095	2343 393 1643 1852
1096	3597 987 1356 5998
1097	3570 6034 5916 5205
1098	2338 6965 3909 971
1099	4963 5744 207 6834
1100	56 6300 6534 6115
1101	28 3775 1587 5001
1102	560 5672 4974 769
1103	5591 5694 4325 3560
1104	5569 4126 4521 4405
1105	4616 375 6984 6374
1106	5024 2183 5442 5449
1107	4820 2327 924 6864
1108	5655 5370 1267 91
1109	6660 4246 1985 4054
1110	1007 4873 453 444
1111	5355 453 5380 3799
1112	2275 4880 4153 6247
1113	2577 1544 1731 6935
1114	2818 6501 6119 6327
1115	4237 2315 6665 4852
1116	6059 4930 5170 1284
1117	5444 6612 1440 4472
1118	5654 5789 2164 6331
1119	5195 6424 2757 4825
1120	6388 291 5982 2913
1121	4674 84 171 3321
1122	2092 732 6628 4255
1123	2020 4364 3481 4106
1124	4325 146 2098 1260
1125	6013 6982 5205 5413
1126	1467 17 2781 1445
1127	1403 5813 6798 4418
1128	1287 4493 287 846
1129	1156 4678 1696 2655
1130	4185 3087 5511 2208
1131	131 660 1410 2267
1132	5766 2432 2943 2575
1133	2273 2117 404 64
1134	1523 4044 683 1883
1135	1836 2345 1587 1226
1136	5949 6691 6158 2468
1137	77 6744 771 3379
1138	4363 6415 179 4340
1139	1146 3984 3833 3705
1140	3143 2758 865 3800
1141	5196 2829 433 1096
1142	1930 391 6028 1659
1143	1961 2097 950 3006
1144	4740 5026 6945 707
1145	4263 1595 2880 6644
1146	2714 2325 5980 4420
1147	3089 871 6153 2536
1148	4551 4417 4233 1017
1149	4027 183 5866 134
1150	3395 2606 1406 3988
1151	3970 6258 4579 5203
1152	205 985 223 2010
1153	73 3165 787 4105
1154	6314 5804 178 1884
1155	1002 6 3278 1795
1156	1033 1761 6982 2610
1157	2557 3040 993 4429
1158	4824 5723 6942 5102
1159	2704 4430 2525 2892
1160	2631 5861 2560 4235
1161	1052 6923 6749 3293
1162	4548 5750 2920 6979
1163	2714 501 42 6590
1164	4032 607 2921 3269
1165	4385 2372 5310 2932
1166	3381 630 160 2968
1167	5372 2585 1483 6095
1168	5169 1181 1167 916
1169	6088 2053 1322 526
1170	1777 5561 4877 1424
1171	4384 6896 5243 2964
1172	1066 69 1594 1886
1173	829 688 4515 6431
1174	4634 3241 6283 5262
1175	5800 1496 1463 554
1176	4932 2307 6847 3165
1177	3953 1495 1410 1658
1178	5842 3257 4076 5077
1179	6329 3402 5801 2953
1180	1111 2297 203 3840
1181	6991 5058 2490 4276
1182	4290 3952 5466 5107
1183	705 6151 3315 4452
1184	3544 4698 1764 5709
1185	6766 2337 6067 3145
1186	3905 5652 1411 117
1187	2624 2862 1545 5343
1188	5203 4649 6086 4164
1189	2475 1252 1791 2165
1190	1021 1896 3460 5078
1191	2495 6652 1639 584
1192	4663 5353 2513 5565
1193	3843 6065 5538 6934
1194	6138 3059 340 3241
1195	3980 5953 6109 1630
1196	3753 5766 1258 4101
1197	4256 3476 121 4512
1198	1883 1487 3219 1959
1199	3103 4083 1556 6473
1200	4968 4910 3998 6853
1201	457 4168 1052 2681
1202	6737 6054 263 2367
1203	6396 110 3460 2672
1204	4077 1075 6508 1550
1205	2204 1217 6313 890
1206	2818 2758 6926 5770
1207	4341 872 6861 5939
1208	3106 915 3625 1245
1209	4999 2596 3856 4791
1210	5798 762 1087 6351
1211	101 1688 3543 5546
1212	641 6205 3553 892
1213	5755 2695 2295 2041
1214	3752 2994 2968 5550
1215	6285 1124 4035 4620
1216	2111 3766 4298 4549
1217	3039 4579 2998 780
1218	4506 1210 1469 1218
1219	1253 4848 4543 2103
1220	3521 6824 5755 3705
1221	2240 3417 1562 2966
1222	5780 6154 4329 4408
1223	6186 3436 1635 2932
1224	1779 1815 6726 5931
1225	5797 4293 3357 3466
1226	5192 6198 1254 5400
1227	4939 1675 5277 4720
1228	2579 6391 894 4872
1229	5361 2339 4640 2590
1230	940 1594 1933 1326
1231	4410 3700 2558 1992
1232	5516 5148 1536 1275
1233	1501 1892 4416 478
1234	5703 4236 4580 3488
1235	2928 34 1197 1757
1236	3852 328 496 4566
1237	1328 6133 2044 6499
1238	82 6568 4407 236
1239	6902 4371 3666 3977
1240	3146 3522 6699 2178
1241	2167 1387 282 598
1242	5635 2006 6183 7000
1243	6724 643 2523 204
1244	1653 6111 3231 4629
1245	6137 4058 238 2247
1246	4319 1041 6783 848
1247	6683 5735 5294 3444
1248	3189 2983 6763 3080
1249	265 1881 4455 5417
1250	6888 2878 6372 653
1251	2378 6887 992 5036
1252	1896 5773 1852 6834
1253	6508 941 4082 1748
1254	572 3278 3636 2747
1255	3870 3639 6118 1088
1256	6093 4639 388 1036
1257	6796 6668 4842 823
1258	5072 1964 2200 1650
1259	1589 860 727 1763
1260	2128 336 2213 2532
1261	4975 6753 1285 230
1262	5708 2740 1152 5245
1263	4721 4216 904 1458
1264	5946 6109 5703 1622
1265	6268 4676 6510 6809
1266	3250 1215 307 4483
1267	3579 1132 4734 1677
1268	1775 4648 1825 6196
1269	4624 306 1348 2273
1270	1764 5757 3629 6503
1271	3215 3080 5619 5119
1272	3139 1139 5958 473
1273	77 4772 4699 107
1274	2516 6067 5953 3740
1275	4243 2760 2511 6306
1276	4110 149 1490 3334
1277	6987 3542 6505 6416
1278	3756 1514 5916 5407
1279	4652 2509 1422 5762
1280	3503 1883 6993 6966
1281	1786 425 3566 146
1282	921 118 5739 430
1283	77 6008 4285 6559
1284	6430 3048 4477 5310
1285	5589 3933 2159 838
1286	4591 5810 2280 2711
1287	3787 103 4018 2764
1288	407 3355 15 1535
1289	1812 1213 187 6836
1290	4233 6362 3496 2316
1291	4388 4323 6368 6074
1292	2949 6418 6768 4529
1293	6643 1487 5314 1618
1294	3557 4124 1214 4938
1295	4982 1424 2890 4699
1296	6321 5547 1176 5122
1297	3011 1703 299 3670
1298	3037 454 879 761
1299	2277 5018 3133 2265
1300	3906 2718 2857 1531
1301	3402 1857 6507 4062
1302	2905 470 667 6546
1303	3897 4122 4894 6297
1304	4344 5716 3472 5267
1305	4666 3168 6290 1658
1306	3679 1526 3123 4588
1307	1895 2203 110 5567
1308	4392 6220 3610 2455
1309	5661 1061 4730 4611
1310	4028 538 4221 2853
1311	4198 6031 3737 5350
1312	5196 6338 5440 1335
1313	1380 672 1932 1581
1314	4546 1043 4502 1446
1315	3492 3434 3709 2384
1316	4383 1861 6682 4395
1317	1911 298 5852 5820
1318	6722 2642 4693 2224
1319	2798 5753 4811 72
1320	3181 232 1166 4379
1321	367 2009 366 4069
1322	5188 6200 5955 4193
1323	1721 1602 5057 5229
1324	6494 6015 6994 148
1325	4647 5376 2039 909
1326	1036 6948 1671 6023
1327	3126 6224 3913 5403
1328	2604 6350 5108 2134
1329	4651 4990 4828 1005
1330	2776 5366 5408 3791
1331	3741 547 3460 4573
1332	1951 4678 1767 5842
1333	327 249 5661 4394
1334	4223 4499 487 1822
1335	3919 3750 325 766
1336	6162 5735 3220 4662
1337	661 6593 4623 752
1338	406 6067 6273 206
1339	3580 6904 2985 882
1340	4268 3575 614 2950
1341	3485 3148 1208 6288
1342	6267 5538 3125 1376
1343	2045 1037 5770 1772
1344	3793 5148 1886 6117
1345	2731 5467 2847 6705
1346	2740 2017 5632 2829
1347	291 5676 6664 1364
1348	1146 4678 2197 1200
1349	1492 5829 691 376
1350	2506 5618 1554 857
1351	5850 5694 3740 374
1352	499 863 3165 6158
1353	4009 1288 2348 1667
1354	2481 5685 605 3899
1355	367 47 4818 5905
1356	3090 3654 3933 1859
1357	3475 2421 3046 6068
1358	4850 5006 5002 6848
1359	6539 3713 2691 968
1360	2625 129 845 3496
1361	5253 1477 2443 4549
1362	3202 2912 2402 5448
1363	955 6913 3003 6717
1364	3228 4719 6264 4914
1365	888 6378 1032 3319
1366	79 882 6665 5605
1367	2074 2439 4616 1952
1368	1103 5801 801 73
1369	6045 3765 2875 6891
1370	4996 1066 5559 5249
1371	6327 4655 2075 5171
1372	5859 417 988 634
1373	4226 3042 4120 1133
1374	5737 4830 5342 5075
1375	109 6512 4478 3220
1376	4170 2636 6169 5388
1377	3900 120 4516 2717
1378	5486 6243 6853 1283
1379	4140 4632 3879 337
1380	1209 3813 3141 5024
1381	5407 2304 3892 5134
1382	3114 5119 1512 6176
1383	3448 297 3027 1118
1384	4040 4764 5818 2448
1385	4775 5526 3319 3202
1386	5657 3010 408 4208
1387	2973 4914 4061 1724
1388	1899 3610 3945 2655
1389	2292 5877 4416 6714
1390	2819 3285 6337 4845
1391	2530 3284 1478 2343
1392	49 6817 4643 4861
1393	6487 3124 2013 4671
1394	3040 3187 1480 5350
1395	1636 4739 3489 6719
1396	4638 6675 2311 3396
1397	4865 4675 2137 4250
1398	1443 2496 4103 337
1399	6442 5982 2566 4291
1400	4757 3238 1157 5571
1401	529 5194 1046 4423
1402	3729 6183 4427 1702
1403	5762 6201 6814 2219
1404	6615 3490 6400 6519
1405	5563 2789 2751 3909
1406	808 216 4595 6296
1407	3960 6780 468 1359
1408	1524 2242 6896 2719
1409	2787 2510 275 4869
1410	743 360 4358 4431
1411	4171 6675 4636 969
1412	3126 21 1746 1701
1413	1261 1575 1579 3508
1414	2310 2662 6905 5084
1415	5118 6299 5101 6690
1416	4045 2965 6132 1150
1417	4664 1540 900 2509
1418	6224 1953 1977 6402
1419	6515 6462 5799 4098
1420	4897 497 1434 3402
1421	406 3352 940 4964
1422	854 1552 4171 2866
1423	5800 4718 6286 1869
1424	4347 2261 6392 50
1425	2104 6000 4144 222
1426	974 2023 2094 3210
1427	5700 172 4305 5351
1428	1633 619 6838 3144
1429	4801 3192 5013 2813
1430	2868 645 4751 6967
1431	4866 5583 285 75
1432	1760 6682 1290 5225
1433	1017 2273 3180 4385
1434	836 6963 2338 1228
1435	1584 4336 3351 5524
1436	1278 1677 1418 4160
1437	4551 330 2705 1299
1438	1923 4577 3332 5985
1439	299 1599 5211 2171
1440	4344 4118 3167 6514
1441	2607 1174 6807 3316
1442	5415 1037 3537 2159
1443	5453 5750 1982 5599
1444	1490 89 2074 1944
1445	3652 4668 5004 541
1446	6427 1491 3476 5163
1447	2884 1894 5809 3249
1448	6287 3607 2034 838
1449	105 6575 364 537
1450	629 2470 3296 2612
1451	776 2041 3870 3069
1452	1835 4861 3563 5181
1453	2736 6894 340 4280
1454	3921 5951 4086 1531
1455	913 6274 6100 4129
1456	765 6814 1328 1387
1457	4400 5383 1401 1371
1458	4617 6573 4245 5174
1459	3732 4976 2717 1977
1460	4186 2455 1467 2563
1461	5467 6698 6429 3684
1462	5456 4661 2324 299
1463	5415 6951 4412 3296
1464	3763 5677 981 1447
1465	4077 3378 3586 5349
1466	6471 1422 5480 2510
1467	3023 2994 3767 5139
1468	4850 5587 6228 4996
1469	3092 4598 5125 3750
1470	5566 4471 2449 6023
1471	4417 256 6264 797
1472	1373 2719 1288 1355
1473	3355 5402 1363 957
1474	4315 3565 1687 960
1475	6456 5465 952 6081
1476	2896 437 2735 5687
1477	3642 2871 1761 4755
1478	1328 4173 6092 6023
1479	4729 4828 1636 3579
1480	6040 1533 3089 4098
1481	1422 6406 858 1192
1482	6223 5288 442 3160
1483	1806 4192 4154 5161
1484	210 5776 5972 1628
1485	4285 5093 2488 5305
1486	4013 5598 1469 5571
1487	3760 5788 1103 785
1488	1290 5932 759 4050
1489	685 3848 6527 4456
1490	4480 4914 5206 2167
1491	3457 2630 1085 4401
1492	3759 2512 6228 2953
1493	1335 3774 4110 2438
1494	4825 4496 4024 6332
1495	6856 3392 1336 3488
1496	2405 3263 6510 337
1497	5411 6954 1051 3263
1498	3674 4644 2494 4596
1499	6319 4343 4294 5514
1500	5566 3157 3357 5698
1501	6406 1609 6916 6317
1502	3230 6719 5002 1574
1503	2673 1659 2486 5383
1504	5584 5398 4494 3348
1505	274 4330 5979 2278
1506	1140 450 5732 2276
1507	4524 6189 4790 628
1508	6912 5705 607 1431
1509	2227 6831 5008 2988
1510	3380 3191 6464 5640
1511	5069 3492 3930 928
1512	4048 3883 6220 2878
1513	3307 5426 2616 175
1514	230 2499 5296 906
1515	1397 6737 3791 1214
1516	6237 3438 3501 6281
1517	2606 6168 6623 1714
1518	3119 5171 6229 2170
1519	4031 1766 2888 1427
1520	4621 3764 778 6409
1521	753 5365 3657 1824
1522	3936 5633 3237 4235
1523	204 5415 87 3709
1524	3269 5141 6276 851
1525	3042 2906 3952 2386
1526	83 3311 6251 3605
1527	4120 4904 6414 3572
1528	6277 6577 6373 4024
1529	5318 2616 6064 1296
1530	6345 4378 3187 6243
1531	183 2882 6535 343
1532	1862 6239 4385 1510
1533	495 4560 958 5505
1534	4390 1006 5933 1431
1535	6957 2433 4262 4924
1536	146 2000 2667 3466
1537	3328 3033 3698 2198
1538	6436 10 948 1843
1539	1343 6141 1162 3658
1540	1049 5349 1555 584
1541	1805 5647 4687 5239
1542	5422 6537 4867 6701
1543	4220 17 4113 6851
1544	1490 6685 6426 5827
1545	4290 6743 186 1834
1546	5716 3153 270 5588
1547	549 6874 5399 4234
1548	5812 6756 903 2926
1549	3270 4064 4572 4056
1550	1188 1509 4518 2312
1551	5683 1474 6681 1415
1552	5137 6750 6983 2373
1553	353 2389 4543 5676
1554	196 425 1305 4891
1555	3381 6512 5933 5111
1556	5061 5304 4613 1373
1557	863 5580 6245 3429
1558	2790 1076 5332 6541
1559	774 4273 1189 1701
1560	890 3440 3001 3011
1561	170 236 6034 5681
1562	5210 626 251 5259
1563	6269 532 3680 3405
1564	4339 6197 4669 6591
1565	6616 5919 4329 2117
1566	3465 6469 2784 6352
1567	4159 5010 5714 104
1568	3390 4456 4052 1891
1569	665 2622 1785 2912
1570	4569 2968 3674 3038
1571	1406 2487 4376 6634
1572	4729 6234 3147 1809
1573	4645 2961 2738 5517
1574	6730 305 6855 1952
1575	6864 4364 1902 5058
1576	1954 6454 502 2638
1577	5201 6270 3642 999
1578	2559 2854 5019 1170
1579	939 6269 3296 3236
1580	1485 2948 2568 936
1581	4336 545 1968 597
1582	5104 2198 4448 5120
1583	4410 1035 5559 5721
1584	1866 211 3198 1734
1585	653 4959 6770 1910
1586	272 3687 3802 1458
1587	6939 2095 2587 2784
1588	5876 168 4807 3564
1589	5177 371 5888 4893
1590	3933 6161 1231 1793
1591	485 6163 3609 1102
1592	6649 1957 2480 3522
1593	1877 3044 505 560
1594	4790 3238 985 4847
1595	645 729 1729 2408
1596	2737 6502 1061 4365
1597	2747 6518 2519 4091
1598	2794 6297 6418 1413
1599	3643 4727 5926 6145
1600	783 2377 3981 359
1601	6090 1333 3947 2733
1602	4692 42 2035 2216
1603	3488 6434 6607 1911
1604	1251 2232 5377 4366
1605	4352 4059 6322 5677
1606	991 2288 5985 1536
1607	6524 422 5530 3254
1608	6403 4782 4753 5398
1609	645 823 3804 6834
1610	6415 2349 3165 1182
1611	3389 5154 4717 1084
1612	430 4133 2238 6615
1613	1819 6288 4466 2160
1614	2651 2175 4813 4205
1615	109 521 4667 3774
1616	455 1945 4191 1509
1617	6711 6785 972 1967
1618	1949 1111 6267 1412
1619	1840 6425 985 3721
1620	5815 703 705 6734
1621	2938 6044 6607 1374
1622	3892 4929 1273 3582
1623	5496 211 5247 5919
1624	3818 105 4269 5838
1625	1356 1715 1379 6828
1626	4369 1511 3014 5951
1627	3256 2521 5705 3838
1628	2902 6321 2623 2856
1629	6060 2651 5656 1351
1630	597 1319 2738 4345
1631	708 4917 2161 6646
1632	2891 2646 2587 1504
1633	1534 2627 3554 5937
1634	712 4544 1660 2060
1635	6110 2319 6106 6579
1636	2765 6809 380 454
1637	5344 2957 40 4270
1638	6270 3569 1529 4340
1639	5027 3102 3965 984
1640	1144 5932 2721 5923
1641	5469 3212 459 3676
1642	692 5129 2013 6067
1643	6338 3414 2033 3340
1644	2406 2926 727 1547
1645	2160 6975 3966 2978
1646	6481 2311 5803 1006
1647	2351 5049 440 306
1648	1134 3818 3390 6284
1649	4945 348 6058 3670
1650	2753 3274 6098 727
1651	2531 3944 4252 2571
1652	3317 1274 1160 2808
1653	5139 2641 181 6586
1654	406 1330 2861 4047
1655	1087 4121 6518 3059
1656	4490 4332 4918 3650
1657	2000 3467 5133 975
1658	6967 3775 5003 6597
1659	6399 1658 5880 792
1660	755 5115 6352 6040
1661	1381 1166 6716 3645
1662	6952 599 5401 1881
1663	3063 4003 4078 5430
1664	5354 6014 1523 1201
1665	5519 2277 4854 4607
1666	1265 969 1401 3919
1667	6009 4710 427 2306
1668	3235 1623 4153 2557
1669	312 4498 2147 6382
1670	3975 1114 2199 4340
1671	3974 3427 2124 6477
1672	1797 432 4897 3109
1673	4229 1335 2579 2879
1674	1511 1016 1269 2520
1675	4305 1689 966 104
1676	1735 5034 2643 4935
1677	6694 6392 6830 4527
1678	86 13 5725 4135
1679	848 4874 1818 4193
1680	691 4364 4604 6559
1681	3600 5988 6421 1072
1682	1919 1238 6280 4217
1683	3409 6366 923 5480
1684	4116 5230 5743 3666
1685	3289 2581 1649 203
1686	4547 497 4194 584
1687	3047 1759 2897 34
1688	5553 6146 1789 4395
1689	4146 5153 38 1931
1690	304 6994 3379 1239
1691	1187 5688 5988 3833
1692	5259 233 893 6184
1693	2670 6555 2750 1392
1694	3758 5035 3545 5099
1695	1292 3592 5954 1387
1696	4849 4691 685 1910
1697	1629 3465 2193 2479
1698	3678 5592 4051 159
1699	3608 3495 642 1180
1700	1413 4117 4273 788
1701	3695 4446 1777 5483
1702	3833 2370 1862 3940
1703	3211 4626 97 4489
1704	6264 4670 3440 2274
1705	5661 1275 539 3659
1706	3681 5759 3762 4839
1707	365 2459 6816 3860
1708	3267 5843 6098 2946
1709	3119 6514 6100 4379
1710	2765 814 4724 722
1711	5924 4480 2467 3297
1712	1437 6370 4744 6092
1713	3218 3004 1165 1300
1714	2358 6142 5094 3881
1715	5288 4774 162 4942
1716	2221 1505 1466 5489
1717	2872 2746 541 698
1718	686 6336 987 2193
1719	147 245 6142 6806
1720	4665 712 3772 604
1721	3547 1356 1377 3908
1722	768 1352 3051 1100
1723	4020 52 2443 1828
1724	5389 5501 5260 4190
1725	2480 1054 2097 3525
1726	2704 4943 500 6766
1727	2325 2572 900 5316
1728	1063 942 1927 5022
1729	6980 3878 1237 3779
1730	2941 1061 6062 1499
1731	1483 6974 3559 6558
1732	2804 2114 5615 4231
1733	1143 4579 1157 264
1734	3850 1853 4261 6320
1735	6297 2233 362 1149
1736	3696 2486 3901 498
1737	6149 387 1336 2936
1738	3667 2631 5160 5260
1739	4612 4146 3673 3318
1740	3346 2020 6439 4054
1741	5963 1608 2717 6041
1742	1593 1967 1498 4756
1743	4983 2677 1997 2316
1744	6175 477 4537 239
1745	2104 743 4321 6395
1746	5632 4791 6844 6247
1747	6873 5712 3976 3636
1748	2878 4209 1499 2100
1749	825 6584 3088 5193
1750	4460 5125 4189 819
1751	1600 3048 2507 3629
1752	2215 5445 4 4245
1753	3834 6480 2665 247
1754	6390 2856 126 5520
1755	6053 5174 5565 6790
1756	104 6821 2557 1941
1757	5433 1731 3605 5335
1758	5243 5661 3511 1680
1759	6906 5198 2079 770
1760	5658 4682 5779 3197
1761	686 3798 5186 2075
1762	676 3992 1268 1361
1763	2832 958 5942 1905
1764	637 406 6072 5286
1765	3994 6785 1828 4489
1766	6289 6748 5731 779
1767	4971 6176 1006 5799
1768	4466 5768 935 6972
1769	2193 2400 806 5183
1770	1554 3018 4689 1309
1771	4629 2203 3635 1258
1772	5782 3101 6955 3385
1773	6055 321 5740 796
1774	2387 4040 4019 432
1775	2976 694 6181 4621
1776	6171 4770 5247 3303
1777	1800 4694 3063 2159
1778	6915 6255 4570 3715
1779	3224 4282 442 3274
1780	3538 1218 6887 5312
1781	5000 4194 4444 6302
1782	1746 5101 1703 5700
1783	537 4077 1967 6896
1784	3298 1602 5591 4066
1785	993 6848 3866 260
1786	5807 1921 6630 1295
1787	6666 558 4792 727
1788	308 1762 6692 1643
1789	5683 5586 3849 5314
1790	4553 4134 6458 16
1791	1061 1195 929 2901
1792	2244 3065 1169 714
1793	6331 196 995 4114
1794	104 6557 5596 3208
1795	2947 5861 4732 2639
1796	5830 4355 274 13
1797	5732 151 4861 831
1798	5630 6495 5921 4076
1799	5621 6870 2943 5841
1800	132 3043 3027 338
1801	2880 4502 4847 4260
1802	3022 2013 1853 2141
1803	5958 4206 5034 3375
1804	2821 1086 1604 3061
1805	3995 5774 4566 5556
1806	3682 1506 5249 4491
1807	6871 3271 6175 1105
1808	4119 6372 5395 5874
1809	5548 3586 6933 2998
1810	3968 4463 4770 1900
1811	5228 6232 5917 442
1812	2833 775 3272 2267
1813	4635 1426 2905 1971
1814	6624 6060 4103 706
1815	473 2779 3432 1979
1816	5679 1879 2324 6940
1817	2828 3793 4615 4071
1818	1232 2969 5223 4023
1819	4931 2879 3898 1483
1820	2828 4156 3100 5169
1821	6388 4638 4351 997
1822	1511 516 568 5670
1823	3567 1844 2378 5303
1824	4344 83 4140 5812
1825	6435 1828 1593 4671
1826	1017 2086 4794 5895
1827	1675 792 4262 2976
1828	6967 3481 4305 1473
1829	1467 4062 4083 6720
1830	4547 5392 4511 3777
1831	6756 4316 3134 4578
1832	410 6073 1204 5035
1833	348 5443 1634 269
1834	313 4016 151 6884
1835	2569 2954 6648 122
1836	5109 3035 6727 4542
1837	1617 2659 4147 2694
1838	5691 1345 865 2567
1839	3122 5756 6735 1022
1840	2113 1042 4476 2176
1841	2763 5475 6052 5764
1842	6104 3792 3117 4980
1843	3066 1053 2264 3445
1844	2535 1075 6612 3782
1845	3824 6973 128 5324
1846	350 3947 6354 6684
1847	6776 5229 1965 2074
1848	1767 6002 5397 2208
1849	6432 750 4433 5464
1850	3424 1021 1924 1449
1851	5082 4079 220 2581
1852	6375 6687 1460 6403
1853	4180 1022 4799 5812
1854	6662 2757 6142 1599
1855	1424 6081 4064 3854
1856	1364 156 5570 2032
1857	3922 2328 4101 3388
1858	1741 3656 141 3006
1859	1897 1648 2475 6771
1860	255 4056 3424 4076
1861	395 6291 284 185
1862	1868 6181 4930 6600
1863	4469 2189 1804 3063
1864	141 5445 756 6640
1865	3261 6620 3839 2388
1866	2194 6319 3797 3985
1867	3328 5556 920 4554
1868	1666 658 1769 973
1869	464 330 4210 5899
1870	5279 6626 6971 4530
1871	5138 2195 5435 6836
1872	3615 4760 6678 3405
1873	2498 3845 6345 6601
1874	1158 2666 2181 1031
1875	6681 5075 67 152
1876	2534 1868 3895 1695
1877	5984 5461 1347 5508
1878	3320 2450 5529 3803
1879	4134 4228 3006 2047
1880	1579 5321 4127 3020
1881	3655 4354 2947 1727
1882	5656 292 1824 1808
1883	983 462 5866 4068
1884	6516 6491 4413 4583
1885	1629 1084 3262 2916
1886	184 3199 6269 5171
1887	4316 1588 3553 6562
1888	2563 5727 2886 3566
1889	6594 2301 4052 622
1890	1112 6683 5173 3200
